,Name,2G,3G,4G,5G,Announced,Released,Dimension,Weight,Build,Sim,Body(Other),Display Type,Display Size,Resolution,Display Protection,Display(Other),OS,Chipset,CPU,GPU,Memory(External),Memory(Internal),Main Camera,Main Camera(Features),Main Camera(Video),Front Camera,Front Camera(Features),Front Camera(Video),Speker,Headphone Jack,WiFi,Bluetooth,GPS,NFC,Radio,USB,Sensors,Battery Type,Charging,Battery Talktime,Colors,Models,SAR,SAR EU,Price,Benchmark Results,Battery Test,Popularity,Rating
13,Garmin-Asus nuvifone M10,True,True,False,False,"2010, January. Released 2010, March",Discontinued,-,-,,Mini-SIM,,"TFT resistive touchscreen, 65K colors","3.5 inches, 34.9 cm2","480 x 800 pixels, 5:3 ratio (~267 ppi density)",,,Microsoft Windows Mobile 6.5.3 Professional,Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,Adreno 200,microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",,480p@24fps,,,,Yes,Yes,Wi-Fi 802.11b/g,"2.0, A2DP","GPS, A-GPS",,No,2.0,Accelerometer,Removable Li-Ion 1500 mAh battery,,Up to 8 h,"Black, White",,,,About 310 EUR,,,"516,696 hits",
14,Gionee M7,True,True,True,False,"2017, September. Released 2017, September",Discontinued,157 x 76 x 7.2 mm (6.18 x 2.99 x 0.28 in),180 g (6.35 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM + Nano-SIM,,AMOLED,"6.01 inches, 93.2 cm2 (~78.1% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",,,"Android 7.1 (Nougat), Amigo 5",Mediatek MT6758 Helio P30 (16 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.65 GHz Cortex A53),Mali-G71 MP2,microSDXC,64GB 6GB RAM,"16 MP, AF__8 MP","LED flash, HDR, panorama",1080p@30fps,8 MP,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.2, A2DP",GPS,Yes,"FM radio, recording","microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable",10W wired,,"Sapphire Blue, Star Blue, Maple Red, Champagne Gold, Black",,,,About 360 EUR,,,"730,524 hits",
15,Gionee S8,True,True,True,False,"2016, February. Released 2016, June",Discontinued,154.3 x 74.9 x 7 mm (6.07 x 2.95 x 0.28 in),147.2 g (5.19 oz),,Nano-SIM + Micro-SIM,,AMOLED,"5.5 inches, 83.4 cm2 (~72.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Corning Gorilla Glass 4,3D Touch display,"Android 6.0.1 (Marshmallow), Amigo 3.2",Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x1.9 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),64GB 4GB RAM,"16 MP, f/1.8, PDAF","Laser AF, LED flash, panorama, HDR",1080p@30fps,"8 MP, 1/4.0""",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP",GPS,No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Ion 3000 mAh, non-removable",,,"Gray, Gold, Rose Gold",,,,About 450 EUR,,,"813,982 hits",
16,Gionee Pioneer P5L,True,True,True,False,"2014, November. Released 2014, November",Discontinued,143.5 x 72 x 8.3 mm (5.65 x 2.83 x 0.33 in),146.9 g (5.19 oz),,Dual SIM,,IPS LCD,"4.7 inches, 60.9 cm2 (~58.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",,,"Android 5.1 (Lollipop), Amigo 3.1",Mediatek MT6582 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDXC (dedicated slot),16GB 1GB RAM,"8 MP, AF","LED flash, HDR, panorama",1080p@30fps,5 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 2300 mAh, removable",,Up to 24 h (2G) / Up to 9 h (3G),"Red, White, Black, Blue, Yellow & golden",P5L,0.46 W/kg (head) 0.32 W/kg (body) ,,,,,"634,748 hits",
17,Google Pixel 8a,True,True,True,True,"2024, May 07","Available. Released 2024, May 14",152.1 x 72.7 x 8.9 mm (5.99 x 2.86 x 0.35 in),188 g (6.63 oz),"Glass front (Gorilla Glass 3), aluminum frame, plastic back",Nano-SIM + eSIM,IP67 dust/water resistant (up to 1m for 30 min),"OLED, HDR, 120Hz, 2000 nits (peak)","6.1 inches, 90.3 cm2 (~81.6% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~430 ppi density)",Corning Gorilla Glass 3,Always-on display,"Android 14, upgradable to Android 15, up to 7 major Android upgrades",Google Tensor G3 (4 nm),Nona-core (1x3.0 GHz Cortex-X3 & 4x2.45 GHz Cortex-A715 & 4x2.15 GHz Cortex-A510),Immortalis-G715s MC10,No,"128GB 8GB RAM, 256GB 8GB RAM","64 MP (16 MP eff.), f/1.9, 26mm (wide), 1/1.73"", 0.8µm, dual pixel PDAF, OIS__13 MP, f/2.2, 120˚ (ultrawide), 1.12µm","Dual-LED flash, Pixel Shift, Ultra HDR, panorama, Best Take","4K@30/60fps, 1080p@30/60/120/240fps, OIS","13 MP, f/2.2, 20mm (ultrawide), 1.12µm","HDR, panorama","4K@30fps, 1080p@30fps","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual/tri-band (market/region dependent)","5.3, A2DP, LE","GPS, GLONASS, GALILEO, BDS, QZSS, NavIC",Yes,No,USB Type-C 3.2,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, barometer",Li-Po 4492 mAh,"18W wired, PD3.0__7.5W wireless__Bypass charging (w/ ""Limit to 80%"" option enabled)",,"Obsidian, Porcelain, Bay, Aloe","GKV4X, G6GPR, G8HHN, G576D",,,€ 407.90 / $ 210.00 / £ 327.99,__AnTuTu: 1193520 (v10)__GeekBench: 4384 (v6)__3DMark: 2427 (Wild Life Extreme),Endurance rating 83h,"1,949,960 hits",4.1
18,Google Pixel C,True,False,False,False,"2015, September 29. Released 2015, December 08",Discontinued,242 x 179 x 7 mm (9.53 x 7.05 x 0.28 in),517 g (1.14 lb),,No,,IPS LCD,"10.2 inches, 313.8 cm2 (~72.4% screen-to-body ratio)",2560 x 1800 pixels (~308 ppi density),,,"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Nvidia Tegra X1,Quad-core 1.9 GHz,Nvidia Maxwell,No,"32GB 3GB RAM, 64GB 3GB RAM","8 MP, f/2.4",,1080p@30fps,2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct","4.1, A2DP",,No,No,USB Type-C 3.0,"Accelerometer, gyro, proximity, compass","Li-Po 9240 mAh, non-removable (34.2 Wh)",,,Silver Aluminum,,,,About 340 EUR,,,"1,688,568 hits",
19,HTC U20 5G,True,True,True,True,"2020, June 16","Available. Released 2020, October 01",171.2 x 78.1 x 9.4 mm (6.74 x 3.07 x 0.37 in),215.5 g (7.62 oz),,Nano-SIM + Nano-SIM,,IPS LCD,"6.8 inches, 111.6 cm2 (~83.5% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~387 ppi density)",,,Android 10,Qualcomm SM7250 Snapdragon 765G 5G (7 nm),Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver),Adreno 620,microSDXC,"256GB 6GB RAM, 256GB 8GB RAM","48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF__8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm__2 MP, f/2.4, (macro)__2 MP, f/2.4, (depth)","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","32 MP, f/2.0, (wide), 1/2.8"", 0.8µm",HDR,1080p@30fps,Yes,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, GALILEO, BDS",Yes,No,USB Type-C 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, SAR",Li-Po 5000 mAh,"18W wired, QC4",,"Green, White",,,,,,,"899,663 hits",
20,HTC One A9s,True,True,True,False,"2016, September. Released 2016, November",Discontinued,146.5 x 71.5 x 8 mm (5.77 x 2.81 x 0.31 in),149.8 g (5.29 oz),,Nano-SIM,,Super LCD,"5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Corning Gorilla Glass (unspecified version),,"Android 6.0 (Marshmallow), Sense UI",Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.2, 28mm (wide), 1.12µm, AF","LED flash, panorama, HDR",1080p@30fps,"5 MP, f/2.8, 34mm (standard), 1/5.0"", 1.12µm",,,Yes,Yes,Wi-Fi 802.11 a/b/g/n,"4.2, A2DP","GPS, GLONASS",Yes (payments only),FM radio,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, proximity, compass","Li-Ion 2300 mAh, non-removable",10W wired,Up to 13 h (3G),"Black, Silver, Gold",One A9s,,,About 150 EUR,,,"1,133,513 hits",
21,HTC Desire 520,True,True,True,False,"2015, August. Released 2015, November",Discontinued,139.8 x 68.9 x 9.1 mm (5.50 x 2.71 x 0.36 in),-,,Nano-SIM,,IPS LCD,"4.5 inches, 55.8 cm2 (~57.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",,,"Android 5.1 (Lollipop), Sense 7 UI",Qualcomm MSM8909 Snapdragon 210 (28 nm),Quad-core 1.1 GHz Cortex-A7,Adreno 304,microSDXC (dedicated slot),8GB 1GB RAM,"8 MP, AF",LED flash,720p@30fps,2 MP,,720p,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.1, A2DP","GPS, GLONASS",No,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2000 mAh, removable",,,Slate Gray,0PGQ1,,,,,,"485,738 hits",
22,HTC Desire 820,True,True,True,False,"2014, September. Released 2014, November",Discontinued,157.7 x 78.7 x 7.7 mm (6.21 x 3.10 x 0.30 in),155 g (5.47 oz),,Nano-SIM,,LCD,"5.5 inches, 83.4 cm2 (~67.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Corning Gorilla Glass 3,,"Android 4.4.2 (KitKat), upgradable to 6.1 (Marshmallow), Sense UI 7",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (dedicated slot),16GB 2GB RAM,"13 MP, f/2.2, 28mm (wide), AF","LED flash, HDR","1080p@30fps, 720p@60fps","8 MP, f/2.3",,1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, aptX","GPS, GLONASS",Yes (optional),FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Po 2600 mAh, non-removable",,Up to 22 h 24 min (3G),"Marble White, Tuxedo Grey, Santorini White, Milky-way Grey, Tangerine White, Saffron Grey, Flamingo Grey, Blue Misty, Monarch Orange",0PFJ50,,,About 340 EUR,__Basemark OS II 2.0: 728Basemark X: 4859,Endurance rating 49h,"14,017,282 hits",
23,HTC Desire 501,True,True,False,False,"2013, November. Released 2014, February",Discontinued,128.5 x 66.7 x 9.8 mm (5.06 x 2.63 x 0.39 in),130 g (4.59 oz),,Micro-SIM,,TFT,"4.3 inches, 52.6 cm2 (~61.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",,,Android OS,,Dual-core 1.2 GHz,,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",LED flash,Yes,2.1 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA","4.0, A2DP, aptX","GPS, GLONASS",Yes,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2100 mAh, removable",,,"Black, White, Pink",,,,About 240 EUR,,,"1,623,455 hits",
24,HTC One X+,True,True,True,False,"2012, October. Released 2012, November",Discontinued,134.4 x 69.9 x 8.9 mm (5.29 x 2.75 x 0.35 in),135 g (4.76 oz),,Micro-SIM,,Super LCD2,"4.7 inches, 60.9 cm2 (~64.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Corning Gorilla Glass,,"Android 4.1.1 (Jelly Bean), Sense UI 4",NVIDIA Tegra 3 AP37,Quad-core 1.7 GHz,ULP GeForce 2,No,"32GB 1GB RAM, 64GB 1GB RAM","8 MP, AF","LED flash, HDR",1080p@28ps,1.6 MP,,720p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, aptX","GPS, A-GPS, GLONASS",Yes,"Stereo FM radio, RDS",microUSB 2.0 (MHL TV-out),"Accelerometer, gyro, proximity, compass",Non-removable Li-Ion 2100 mAh battery,,Up to 12 h 45 min,"Stealth Black, Polar White",,0.86 W/kg (head) 0.72 W/kg (body) ,,About 220 EUR,,Endurance rating 44h,"5,218,718 hits",
25,HTC Titan II,True,True,True,False,"2012, January. Released 2012, April",Discontinued,132 x 69 x 13 mm (5.20 x 2.72 x 0.51 in),147 g (5.19 oz),,Mini-SIM,,S-LCD,"4.7 inches, 62.9 cm2 (~69.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~199 ppi density)",,,Microsoft Windows Phone 7.5 Mango,Qualcomm Snapdragon S2,1.5 GHz Scorpion,,No,16GB,"16 MP, AF",Dual-LED flash,720p@30fps,1.3 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA","2.1, A2DP, EDR","GPS, A-GPS; Bing Maps",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, gyro, proximity, compass",Non-removable Li-Ion 1730 mAh battery,,Up to 4 h 20 min,Black,,0.60 W/kg (head) 1.36 W/kg (body) ,,About 200 EUR,,Endurance rating 23h,"1,331,613 hits",
26,HTC EVO 3D CDMA,True,True,False,False,"2011, March. Released 2011, June",Discontinued,127 x 66 x 11.9 mm (5.0 x 2.60 x 0.47 in),170.1 g (6.00 oz),,Mini-SIM,,3D S-LCD,"4.3 inches, 51.0 cm2 (~60.8% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",,,"Android 2.3 (Gingerbread), Sense UI 3",Qualcomm MSM8660 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",Dual-LED flash,720p@30fps,1.3 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, WiMAX 802.16 e, DLNA, hotspot","3.0, A2DP, EDR","GPS, A-GPS",,"Stereo FM radio, RDS",microUSB 2.0 (MHL TV-out),"Accelerometer, gyro, proximity, compass",Removable Li-Ion 1730 mAh battery,,Up to 6 h,"Black, plum",,0.89 W/kg (head) ,,About 220 EUR,,,"992,516 hits",
27,HTC Desire Z,True,True,False,False,"2010, September. Released 2010, November",Discontinued,119 x 60.4 x 14.2 mm (4.69 x 2.38 x 0.56 in),180 g (6.35 oz),,Mini-SIM,Optical trackpad,S-LCD,"3.7 inches, 39.0 cm2 (~54.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)",Corning Gorilla Glass,,"Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread), Sense UI",Qualcomm MSM7230,800 MHz Scorpion,Adreno 205,microSDHC (dedicated slot),1.5GB; 512MB RAM,"5 MP, AF",LED flash,720p,No,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","2.1, A2DP","GPS, A-GPS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1300 mAh battery,,Up to 9 h 50 min (2G) / Up to 6 h 40 min (3G),Black,,,0.86 W/kg (head) ,About 100 EUR,,,"3,326,220 hits",
28,HTC Magic,True,True,False,False,"2009, February. Released 2009, May",Discontinued,113 x 55 x 13.7 mm (4.45 x 2.17 x 0.54 in),118.5 g (4.16 oz),,Mini-SIM,Trackball,"TFT, 65K colors","3.2 inches, 30.5 cm2 (~49.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",,,Android 1.6 (Donut),Qualcomm MSM7200A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288MB RAM, 512MB","3.15 MP, AF",,320p@15fps,No,,,Yes,No,Wi-Fi 802.11 b/g,"2.0, A2DP (headset support only)",GPS,,No,miniUSB,"Accelerometer, compass",Removable Li-Ion 1340 mAh battery,,Up to 7 h 30 min,"White, Black",,0.95 W/kg (head) 1.87 W/kg (body) ,,About 90 EUR,,,"2,511,904 hits",
29,HTC TyTN II,True,True,False,False,"2007, July",Discontinued,112 x 59 x 19 mm (4.41 x 2.32 x 0.75 in),190 g (6.70 oz),,Mini-SIM,,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~36.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,Handwriting recognition_,Microsoft Windows Mobile 6.0 Professional,Qualcomm MSM7200,400 MHz ARM 11,Adreno 130,microSD (dedicated slot),"128MB RAM, 256MB ROM","3.15 MP, AF",,Yes,VGA videocall camera,,,Yes,No,Wi-Fi 802.11b/g,2.0,"GPS, A-GPS",,No,2.0,,Removable Li-Po 1350 mAh battery,,Up to 6 h,Silver,,0.39 W/kg (head) 1.66 W/kg (body) ,,About 140 EUR,,,"3,241,278 hits",
30,HTC Ignite,True,True,False,False,Not officially announced yet,Cancelled,-,-,,Mini-SIM,,S-LCD,"3.7 inches, 39.0 cm2","480 x 800 pixels, 5:3 ratio (~252 ppi density)",,,Microsoft Windows Phone 7,,800 MHz,,No,512MB RAM,"5 MP, AF",,720p,No,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP","GPS, A-GPS; Bing Maps",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity",Removable Li-Ion battery,,,Black,,,,,,,"167,113 hits",
31,Infinix Smart 8 HD,True,True,True,False,"2023, December 08","Available. Released 2023, December 13",163.6 x 75.6 x 8.5 mm (6.44 x 2.98 x 0.33 in),184 g (6.49 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,,"IPS LCD, 90Hz, 500 nits (peak)","6.6 inches, 104.6 cm2 (~84.6% screen-to-body ratio)","720 x 1612 pixels, 20:9 ratio (~267 ppi density)",,,"Android 13, XOS 13",Unisoc T606 (12 nm),Octa-core (2x1.6 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55),Mali-G57 MP1,microSDXC (dedicated slot),64GB 3GB RAM,"13 MP, f/1.8, 27mm (wide), AF__0.08 MP, (auxiliary lens)","Ring-LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",,Yes,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE",GPS,No,FM radio,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass",5000 mAh,10W wired__Reverse wired,,"Timber Black, Shiny Gold, Crystal Green, Galaxy White",X6525,,,"₹ 6,149",,,"369,361 hits",
32,Infinix Note 12 (2023),True,True,True,False,"2022, October 06","Available. Released 2022, October 06",164.4 x 76.5 x 7.8 mm (6.47 x 3.01 x 0.31 in),195 g (6.88 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,,AMOLED,"6.7 inches, 108.4 cm2 (~86.2% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~393 ppi density)",,,"Android 12, XOS 10.6",Mediatek Helio G99 (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (dedicated slot),"128GB 8GB RAM, 256GB 8GB RAM","50 MP, f/1.6, (wide), PDAF__2 MP, f/2.4, (depth)__QVGA","Quad-LED flash, HDR, panorama",1440p@30fps,"16 MP, (wide)",,1440p@30fps,"Yes, with dual speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band",Yes,GPS,Yes,FM radio,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",5000 mAh,33W wired,,"Volcanic Grey, Tuscany Blue, Alpine White",X676C,,,About 220 EUR,,,"1,314,263 hits",
33,Infinix Hot 11 Play,True,True,True,False,"2021, November 15","Available. Released 2021, November 15",171.8 x 78 x 8.9 mm (6.76 x 3.07 x 0.35 in),-,"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,,"IPS LCD, 440 nits (typ)","6.82 inches, 110.5 cm2 (~82.4% screen-to-body ratio)",720 x 1640 pixels (~263 ppi density),,,"Android 11, XOS 7.6",Mediatek MT6765G Helio G35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM","13 MP, f/1.8, (wide), 1/3.1"", 1.12µm, AF__QVGA","Quad-LED flash, panorama, HDR",1080p@30fps,"8 MP, f/2.0, (wide)",LED flash,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",GPS,No,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass",6000 mAh,10W wired,,"Green, Gold, Blue, Black",,,,About 120 EUR,,,"2,020,635 hits",
34,Infinix Hot 10 Lite,True,True,True,False,"2020, September 29","Available. Released 2020, October 26",165.5 x 76.4 x 8.8 mm (6.52 x 3.01 x 0.35 in),-,,Nano-SIM + Nano-SIM,,IPS LCD,"6.6 inches, 105.2 cm2 (~83.2% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~266 ppi density)",,,Android 10 (Go edition),Mediatek MT6761D Helio A20 (12 nm),Quad-core 1.8 GHz Cortex-A53,PowerVR GE8320,microSDXC (dedicated slot),"32GB 2GB RAM, 64GB 3GB RAM","13 MP, (wide), AF__QVGA__QVGA",Triple-LED flash,1080p@30fps,"8 MP, (wide)",Dual-LED flash,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",GPS,No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, proximity",5000 mAh,10W wired,,"Black, Red, Blue, Green",X657B,,,About 100 EUR,,,"698,367 hits",
35,Infinix Zero 6,True,True,True,False,"2019, March","Available. Released 2019, March",156.8 x Unknown x 8 mm,178 g (6.28 oz),,Nano-SIM + Nano-SIM,,IPS LCD,"6.18 inches, 96.2 cm2","1080 x 2246 pixels, 18.7:9 ratio (~403 ppi density)",Corning Gorilla Glass 5,,Android 8.0 (Oreo),Qualcomm SDM636 Snapdragon 636 (14 nm),Octa-core (4x1.8 GHz Kryo 260 Gold & 4x1.6 GHz Kryo 260 Silver),Adreno 509,microSDXC (dedicated slot),64GB 6GB RAM,"12 MP, AF__24 MP, AF","Quad-LED dual-tone flash, HDR, panorama",1080p@30fps,"20 MP, f/2.0, (wide)",,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",GPS,No,FM radio,Yes,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3650 mAh, non-removable",,,"Black, Gold",X620B,,,,,,"212,710 hits",
36,Infinix Note 3,True,True,True,False,"2016, July","Available. Released 2016, July",162.5 x 82.8 x 8.4 mm (6.40 x 3.26 x 0.33 in),199 g (7.02 oz),,"Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"6.0 inches, 99.2 cm2 (~73.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",,,Android 6.0 (Marshmallow),Mediatek MT6753 (28 nm),Octa-core 1.3 GHz Cortex-A53,Mali-T720MP3,No,16GB 2GB RAM,"13 MP, AF","Dual-LED flash, panorama,",1080p@30fps,5 MP,LED flash,,Yes,Yes,Wi-Fi 802.11 a/b/g/n,"4.0, A2DP, LE",GPS,No,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Ion 4500 mAh, non-removable",,,"Palm gold, Crystal gray, Champagne Gold, Glossy silver",X601,,,,,,"269,551 hits",
37,Lenovo K13 Pro,True,True,True,False,"2021, September","Available. Released 2021, September 29",-,200 g (7.05 oz),"Glass front, plastic back, plastic frame",Nano-SIMNano-SIM + Nano-SIM,,"IPS LCD, 90Hz","6.51 inches, 102.3 cm2","720 x 1600 pixels, 20:9 ratio (~270 ppi density)",,,Android 11,Qualcomm SM6115 Snapdragon 662 (11 nm),Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),Adreno 610,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM","64 MP, f/1.7, 26mm (wide), 1/1.97"", 0.7µm, PDAF__8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm__2 MP, f/2.4, (macro)__2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30/60fps,"13 MP, f/2.2, (wide), 1/3.1"", 1.12µm",HDR,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, GALILEO",Unspecified,"FM radio, RDS, recording","USB Type-C 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity",Li-Po 5000 mAh,15W wired,,Black,XT2129-3,,,About 150 EUR,,,"214,478 hits",
38,Lenovo A6 Note,True,True,True,False,"2019, September","Available. Released 2019, September",154.7 x 72.9 x 9.2 mm (6.09 x 2.87 x 0.36 in),172 g (6.07 oz),,Nano-SIM + Nano-SIM,,IPS LCD,"6.09 inches, 91.0 cm2 (~80.7% screen-to-body ratio)","720 x 1560 pixels, 19.5:9 ratio (~282 ppi density)",,,Android 9.0 (Pie),Mediatek MT6762 Helio P22 (12 nm),Octa-core 2.0 GHz Cortex-A53,PowerVR GE8320,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.0, 1/3.1"", 1.12µm, AF__2 MP, f/2.4, (depth)","LED flash, panorama, HDR",1080p@30fps,"5 MP, 1/5.0"", 1.12µm",,,Yes,Yes,Wi-Fi 802.11 b/g/n,"5.0, A2DP, LE","GPS, GLONASS, GALILEO",No,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity","Li-Po 4000 mAh, non-removable",10W wired,,"Black, Blue","PAGK0027IN, PAGK0027, L19041",,,About 100 EUR,,,"417,941 hits",
