,Name,2G,3G,4G,5G,Announced,Released,Dimension,Weight,Build,Sim,Body(Other),Display Type,Display Size,Resolution,Display Protection,Display(Other),OS,Chipset,CPU,GPU,Memory(External),Memory(Internal),Main Camera,Main Camera(Features),Main Camera(Video),Front Camera,Front Camera(Features),Front Camera(Video),Speker,Headphone Jack,WiFi,Bluetooth,GPS,NFC,Radio,USB,Sensors,Battery Type,Charging,Battery Talktime,Colors,Models,SAR,SAR EU,Price,Benchmark Results,Battery Test,Popularity,Rating
186,BlackBerry Bold 9650,True,True,False,False,"2010, April. Released 2010, July",Discontinued,112 x 62 x 14 mm (4.41 x 2.44 x 0.55 in),136 g (4.80 oz),,Mini-SIM,Optical trackpad,"TFT, 65K colors","2.44 inches, 18.4 cm2 (~26.6% screen-to-body ratio)","480 x 360 pixels, 4:3 ratio (~246 ppi density)",,,BlackBerry OS,,,,"microSDHC (dedicated slot), 2 GB included",512MB,"3.15 MP, AF",LED flash,Yes,No,,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP","GPS, A-GPS",,No,microUSB 2.0,,Removable Li-Ion 1400 mAh battery,,Up to 5 h,Black,,1.35 W/kg (head) 0.50 W/kg (body) ,1.68 W/kg (head) 0.27 W/kg (body) ,About 60 EUR,,,"4,418,513 hits",
187,BlackBerry Bold 9700,True,True,False,False,"2009, October. Released 2009, November",Discontinued,109 x 60 x 14 mm (4.29 x 2.36 x 0.55 in),122 g (4.30 oz),,Mini-SIM,Optical trackpad,"TFT, 65K colors","2.44 inches, 18.4 cm2 (~28.2% screen-to-body ratio)","480 x 360 pixels, 4:3 ratio (~246 ppi density)",,,"BlackBerry 5.0, upgradable to 6.0",,624 MHz,,"microSDHC (dedicated slot), 2 GB included",256MB 256MB RAM,"3.15 MP, AF",LED flash,Yes,No,,,Yes,Yes,"Wi-Fi 802.11 b/g, UMA","2.1, A2DP","GPS, A-GPS",,No,microUSB 2.0,,Removable Li-Ion 1500 mAh battery,,Up to 6 h,"Black, White",,1.55 W/kg (head) 1.39 W/kg (body) ,1.36 W/kg (head) 1.18 W/kg (body) ,About 90 EUR,,,"12,221,392 hits",
188,BlackBerry Storm2 9520,True,True,False,False,"2009, October. Released 2009, November",Discontinued,112.5 x 62.2 x 14 mm (4.43 x 2.45 x 0.55 in),160 g (5.64 oz),,Mini-SIM,,"TFT, 65K colors","3.25 inches, 32.7 cm2 (~46.7% screen-to-body ratio)","360 x 480 pixels, 4:3 ratio (~185 ppi density)",,,BlackBerry OS,,,,microSDHC (dedicated slot),2GB,"3.15 MP, AF",LED flash,Yes,No,,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP","GPS, A-GPS",,No,microUSB 2.0,Accelerometer,Removable Li-Ion 1400 mAh battery,,Up to 5 h (2G) / Up to 6 h (3G),Black,,0.97 W/kg (head) 0.60 W/kg (body) ,1.02 W/kg (head) 0.53 W/kg (body) ,About 70 EUR,,,"4,198,588 hits",
189,BlackBerry Storm2 9550,True,True,False,False,"2009, October. Released 2009, November",Discontinued,112.5 x 62.2 x 14 mm (4.43 x 2.45 x 0.55 in),160 g (5.64 oz),,Mini-SIM,,"TFT, 65K colors","3.25 inches, 32.7 cm2 (~46.7% screen-to-body ratio)","360 x 480 pixels, 4:3 ratio (~185 ppi density)",,,BlackBerry OS,,,,microSD (dedicated slot),2GB,"3.15 MP, AF",LED flash,Yes,No,,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP","GPS, A-GPS",,No,microUSB 2.0,Accelerometer,Removable Li-Ion 1400 mAh battery,,Up to 5 h (2G) / Up to 6 h (3G),Black,,1.01 W/kg (head) 0.63 W/kg (body) ,0.92 W/kg (head) 0.45 W/kg (body) ,About 70 EUR,,,"3,637,588 hits",
190,BlackBerry Curve 8530,True,True,False,False,"2009, November. Released 2009, December",Discontinued,109 x 60 x 13.9 mm (4.29 x 2.36 x 0.55 in),106 g (3.74 oz),,Mini-SIM,Optical trackpad,"TFT, 65K colors","2.46 inches, 18.7 cm2 (~28.7% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~163 ppi density)",,,BlackBerry OS 5.0,,528 MHz,,microSDHC (dedicated slot),256MB ROM,2 MP,,Yes,No,,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP","GPS, A-GPS",,No,microUSB,,Removable Li-Ion 1150 mAh battery,,Up to 4 h 30 min,"Black, Purple",,1.24 W/kg (head) 0.66 W/kg (body) ,,About 60 EUR,,,"2,794,031 hits",
191,BlackBerry Curve 8520,True,False,False,False,"2009, July. Released 2009, August",Discontinued,109 x 60 x 13.9 mm (4.29 x 2.36 x 0.55 in),106 g (3.74 oz),,Mini-SIM,Optical trackpad,"TFT, 65K colors","2.46 inches, 18.7 cm2 (~28.7% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~163 ppi density)",,,BlackBerry OS 5.0,,512 MHz,,microSDHC (dedicated slot),256MB,2 MP,,320p,No,,,Yes,Yes,Wi-Fi 802.11b/g,"2.0, A2DP",No,,No,microUSB,,Removable Li-Ion 1150 mAh battery,,Up to 4 h 30 min,Black,,1.22 W/kg (head) 0.83 W/kg (body) ,1.02 W/kg (head) 0.78 W/kg (body) ,About 70 EUR,,,"16,448,289 hits",
192,BlackBerry Tour 9630,True,True,False,False,"2009, July. Released 2009, July",Discontinued,112 x 62 x 14.2 mm (4.41 x 2.44 x 0.56 in),130 g (4.59 oz),,Mini-SIM,Trackball,65K colors,"2.4 inches, 17.8 cm2 (~25.7% screen-to-body ratio)","480 x 360 pixels, 4:3 ratio (~250 ppi density)",,,BlackBerry OS,,,,microSDHC (dedicated slot),256MB,"3.15 MP, AF",LED flash,Yes,No,,,Yes,Yes,No,"2.0, A2DP","GPS, A-GPS, BlackBerry Maps",,No,microUSB 2.0,,Removable Li-Ion 1400 mAh battery,,Up to 5 h,Black,,1.43 W/kg (head) 0.53 W/kg (body) ,1.72 W/kg (head) 0.48 W/kg (body) ,About 70 EUR,,,"4,004,631 hits",
193,BlackBerry Curve 8980,True,False,False,False,2012,Discontinued,109 x 60 x 13.6 mm (4.29 x 2.36 x 0.54 in),117 g (4.13 oz),,Mini-SIM,Optical trackpad,TFT,"2.4 inches, 17.8 cm2 (~27.3% screen-to-body ratio)","480 x 360 pixels, 4:3 ratio (~250 ppi density)",,,BlackBerry OS 5.0,,,,microSDHC (dedicated slot),256MB,"3.15 MP, AF",LED flash,Yes,No,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP","GPS, A-GPS",,No,microUSB 2.0,,Removable Li-Ion battery,,,Black,,0.64 W/kg (head) 0.66 W/kg (body) ,,About 70 EUR,,,"312,795 hits",
194,BlackBerry Curve 8900,True,False,False,False,"2008, November. Released 2008, November",Discontinued,109 x 60 x 13.5 mm (4.29 x 2.36 x 0.53 in),110 g (3.88 oz),,Mini-SIM,Trackball,"TFT, 65K colors","2.4 inches, 17.8 cm2 (~27.3% screen-to-body ratio)","480 x 360 pixels, 4:3 ratio (~250 ppi density)",,,BlackBerry OS,,512 MHz,,microSDHC (dedicated slot),256MB ROM,"3.15 MP, AF",LED flash,SCIF,No,,,Yes,Yes,Wi-Fi 802.11b/g,"2.0, A2DP","GPS, A-GPS",,No,microUSB 2.0,,Removable Li-Ion 1400 mAh battery,,Up to 5 h 30 min,Black,,1.01 W/kg (head) 0.59 W/kg (body) ,0.65 W/kg (head) 0.45 W/kg (body) ,About 60 EUR,,,"7,146,764 hits",
195,BlackBerry Storm3,True,True,False,False,Not officially announced yet,Discontinued,-,-,,Mini-SIM,Optical trackpad,"TFT, 65K colors","3.7 inches, 39.0 cm2","480 x 800 pixels, 5:3 ratio (~252 ppi density)",,,BlackBerry OS 6.1,,1.2GHz,,microSDHC (dedicated slot),8GB 512MB RAM,"5 MP, AF",,720p,No,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, UMA","2.1, A2DP, EDR","GPS, A-GPS",,No,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1230 mAh battery,,,Black,,,,,,,"871,174 hits",
196,BlackBerry Storm 9500,True,True,False,False,"2008, September. Released 2008, November",Discontinued,112.5 x 62.2 x 14 mm (4.43 x 2.45 x 0.55 in),155 g (5.47 oz),,Mini-SIM,,"TFT, 65K colors","3.25 inches, 32.7 cm2 (~46.7% screen-to-body ratio)","360 x 480 pixels, 4:3 ratio (~185 ppi density)",,,BlackBerry OS,Qualcomm MSM7600,528 MHz ARM 11,Adreno 130,"microSDHC (dedicated slot), 8 GB included",1GB 128MB RAM,"3.15 MP, AF",LED flash,320p,No,,,Yes,Yes,No,"2.0, A2DP","GPS, A-GPS",,No,microUSB 2.0,Accelerometer,Removable Li-Ion 1400 mAh battery,,Up to 5 h 30 min,Black,,0.57 W/kg (head) 0.50 W/kg (body) ,0.47 W/kg (head) 0.27 W/kg (body) ,About 80 EUR,,,"5,663,978 hits",
197,BlackBerry Storm 9530,True,True,False,False,"2008, September. Released 2008, November",Discontinued,112.5 x 62.2 x 14 mm (4.43 x 2.45 x 0.55 in),155 g (5.47 oz),,Mini-SIM,,"TFT, 65K colors","3.25 inches, 32.7 cm2 (~46.7% screen-to-body ratio)","360 x 480 pixels, 4:3 ratio (~185 ppi density)",,,BlackBerry OS,Qualcomm MSM7600,528 MHz ARM 11,Adreno 130,microSDHC (dedicated slot),1GB 128MB RAM,"3.15 MP, AF",LED flash,320p,No,,,Yes,Yes,No,"2.0, A2DP","GPS, A-GPS",,No,microUSB 2.0,Accelerometer,Removable Li-Ion 1400 mAh battery,,Up to 5 h 30 min,Black,,0.93 W/kg (head) 0.56 W/kg (body) ,0.67 W/kg (head) 0.38 W/kg (body) ,About 100 EUR,,,"6,335,488 hits",
198,BlackBerry Pearl Flip 8230,True,True,False,False,"2009, February. Released 2009, May",Discontinued,101 x 50 x 17.5 mm (3.98 x 1.97 x 0.69 in),102 g (3.60 oz),,Mini-SIM,Trackball,65K colors,"2.6 inches, 20.9 cm2 (~41.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)",,"Secondary external 65K TFT display, 128x160 pixels",BlackBerry OS,,,,microSDHC (dedicated slot),"128MB RAM, 128MB ROM",2 MP,LED flash,Yes,No,,,Yes,Yes,No,"2.0, A2DP",No,,No,microUSB 2.0,,Removable Li-Ion 900 mAh battery,,Up to 3 h 30 min,"Black, Red, Pink",,1.23 W/kg (head) 0.95 W/kg (body) ,,About 70 EUR,,,"749,425 hits",
199,BlackBerry Pearl Flip 8220,True,False,False,False,"2008, September. Released 2008, October",Discontinued,101.1 x 50 x 17.5 mm (3.98 x 1.97 x 0.69 in),102 g (3.60 oz),,Mini-SIM,Trackball,65K colors,"2.6 inches, 20.9 cm2 (~41.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)",,"Secondary external 65K TFT display, 128x160 pixels",BlackBerry OS,,32-bit Intel XScale PXA272 312 MHz,,microSDHC (dedicated slot),75MB,2 MP,LED flash,Yes,No,,,Yes,Yes,Wi-Fi 802.11 b/g,"2.0, A2DP",No,,No,microUSB 2.0,,Removable Li-Ion 900 mAh battery,,Up to 4 h,Black,,1.15 W/kg (head) 1.18 W/kg (body) ,0.66 W/kg (head) 0.54 W/kg (body) ,About 110 EUR,,,"2,375,058 hits",
200,BlackBerry Bold 9000,True,True,False,False,"2008, May",Discontinued,114 x 66 x 14 mm (4.49 x 2.60 x 0.55 in),133 g (4.69 oz),,Mini-SIM,Trackball,65K colors,"2.6 inches, 20.1 cm2 (~26.8% screen-to-body ratio)","480 x 320 pixels, 3:2 ratio (~222 ppi density)",,,BlackBerry OS,,624 MHz,,microSDHC (dedicated slot),1GB 128MB RAM,2 MP,LED flash,Yes,No,,,Yes,Yes,Wi-Fi 802.11 a/b/g,"2.0, A2DP","GPS, A-GPS, BlackBerry Maps",,No,miniUSB 2.0,,Removable Li-Ion 1500 mAh battery,,Up to 5 h,"Black, White",,1.51 W/kg (head) 0.95 W/kg (body) ,0.84 W/kg (head) 0.66 W/kg (body) ,About 80 EUR,,,"9,363,877 hits",
201,BlackBerry Volt,True,True,False,False,Not officially announced yet,Discontinued,120 x 62 x 11.5 mm (4.72 x 2.44 x 0.45 in),-,,Mini-SIM,Optical trackpad,TFT,"3.7 inches, 39.0 cm2 (~52.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)",,,BlackBerry OS 6.1,,1.2GHz,,microSDHC (dedicated slot),4GB 768MB RAM,"5 MP, AF",LED flash,720p,No,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP, EDR","GPS, A-GPS",Yes,No,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion battery,,,Black,,,,,,,"275,820 hits",
202,BlackBerry Pearl 8130,True,True,False,False,"2007, October. Released 20078",Discontinued,107 x 50 x 14 mm (4.21 x 1.97 x 0.55 in),96 g (3.39 oz),,Mini-SIM,,"TFT, 65K colors","2.2 inches, 15.6 cm2 (~29.1% screen-to-body ratio)",240 x 260 pixels (~161 ppi density),,,BlackBerry OS,,32-bit Intel XScale PXA272 312 MHz,,microSDHC (dedicated slot),"32MB RAM, 64MB ROM",2 MP,LED flash,Yes,No,,,Yes,Yes,No,"2.0, A2DP","GPS, A-GPS",,No,miniUSB 2.0,,Removable Li-Ion 900 mAh battery,,Up to 3 h 40 min,"Black, White",,,,,,,"417,894 hits",
203,BlackBerry Pearl 8110,True,False,False,False,"2008, January. Released 2008, January",Discontinued,107 x 50 x 14 mm (4.21 x 1.97 x 0.55 in),91 g (3.21 oz),,Mini-SIM,,65K colors,"2.2 inches, 15.6 cm2 (~29.1% screen-to-body ratio)",240 x 260 pixels (~161 ppi density),,,BlackBerry OS,,32-bit Intel XScale PXA272 312 MHz,,microSDHC (dedicated slot),"32MB RAM, 64MB ROM",2 MP,LED flash,Yes,No,,,Yes,Yes,No,"2.0, A2DP",GPS,,No,miniUSB 2.0,,Removable Li-Ion 900 mAh battery,,Up to 4 h 10 min,"Black, Blue",,1.24 W/kg (head) 0.83 W/kg (body) ,1.13 W/kg (head) 0.71 W/kg (body) ,About 110 EUR,,,"1,322,916 hits",
204,BlackBerry Pearl 8120,True,False,False,False,"2007, October",Discontinued,107 x 50 x 14 mm (4.21 x 1.97 x 0.55 in),91 g (3.21 oz),,Mini-SIM,,65K colors,"2.2 inches, 15.6 cm2 (~29.1% screen-to-body ratio)",240 x 260 pixels (~161 ppi density),,_,BlackBerry OS,,32-bit Intel XScale PXA272 312 MHz,,microSDHC (dedicated slot),"32MB RAM, 64MB ROM",2 MP,LED flash,Yes,No,,,Yes,Yes,Wi-Fi 802.11b/g,2.0,No,,No,miniUSB 2.0,,Removable Li-Ion 900 mAh battery,,Up to 4 h,"Titanium, Blue, Sunset",,1.48 W/kg (head) 1.39 W/kg (body) ,1.26 W/kg (head) 1.01 W/kg (body) ,About 90 EUR,,,"1,520,656 hits",
205,BlackBerry Curve 8330,True,False,False,False,"2007, September. Released 2007, December",Discontinued,106.6 x 61 x 15 mm (4.20 x 2.40 x 0.59 in),113 g (3.99 oz),,Mini-SIM,Trackball,65K colors,"2.5 inches, 19.4 cm2 (~29.8% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~160 ppi density)",,,BlackBerry OS,,312 MHz,,microSDHC (dedicated slot),"32MB ROM, 96MB ROM",2 MP,LED flash,Yes,No,,,Yes,Yes,No,"2.0, A2DP",No,,No,miniUSB 2.0,,Removable Li-Ion 1150 mAh battery,,Up to 4 h 30 min,"Titanium, Pink, Black",,,,,,,"994,409 hits",
206,BlackBerry Curve 8320,True,False,False,False,"2007, September",Discontinued,107 x 60 x 15.5 mm (4.21 x 2.36 x 0.61 in),111 g (3.92 oz),,Mini-SIM,Trackball,65K colors,"2.5 inches, 19.4 cm2 (~30.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~160 ppi density)",,,BlackBerry OS,,32-bit Intel XScale PXA272 312 MHz,,microSDHC (dedicated slot),64MB ROM,2 MP,LED flash,240x180@15fps,No,,,Yes,Yes,Wi-Fi 802.11b/g,"2.0, A2DP",No,,No,miniUSB 2.0,,Removable Li-Ion 1100 mAh battery,,Up to 4 h,"Titanium, Pale Gold",,1.08 W/kg (head) 1.47 W/kg (body) ,0.60 W/kg (head) 1.13 W/kg (body) ,About 140 EUR,,,"2,787,284 hits",
207,BlackBerry Curve 8310,True,False,False,False,"2007, August",Discontinued,107 x 60 x 15.5 mm (4.21 x 2.36 x 0.61 in),111 g (3.92 oz),,Mini-SIM,Trackball,65K colors,"2.5 inches, 19.4 cm2 (~30.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~160 ppi density)",,,BlackBerry OS,,32-bit Intel XScale PXA272 312 MHz,,microSDHC (dedicated slot),64MB ROM,2 MP,LED flash,No,No,,,Yes,Yes,No,"2.0, A2DP",GPS,,No,miniUSB 2.0,,Removable Li-Ion 1100 mAh battery,,Up to 4 h,Silver,,1.09 W/kg (head) 1.11 W/kg (body) ,0.59 W/kg (head) 0.63 W/kg (body) ,About 130 EUR,,,"3,343,113 hits",
208,BlackBerry Curve 8300,True,False,False,False,"2007, May",Discontinued,107 x 60 x 15.5 mm (4.21 x 2.36 x 0.61 in),111 g (3.92 oz),,Mini-SIM,Trackball,65K colors,"2.5 inches, 19.4 cm2 (~30.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~160 ppi density)",,,BlackBerry OS,,32-bit Intel XScale PXA272 312 MHz,,microSDHC (dedicated slot),64MB,2 MP,LED flash,Yes,No,,,Yes,Yes,No,"2.0, A2DP",No,,No,miniUSB 2.0,,Removable Li-Ion 1100 mAh battery,,Up to 4 h,Black,,1.51 W/kg (head) 1.12 W/kg (body) ,0.82 W/kg (head) 0.64 W/kg (body) ,About 130 EUR,,,"1,363,788 hits",
209,BlackBerry 8820,True,False,False,False,"2007, July",Discontinued,114 x 66 x 14 mm (4.49 x 2.60 x 0.55 in),134 g (4.73 oz),,Mini-SIM,Trackball,65K colors,"2.5 inches, 19.4 cm2 (~25.7% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~160 ppi density)",,,BlackBerry OS,,32-bit Intel XScale PXA272 312 MHz,,microSD (dedicated slot),64MB 16MB RAM,No,,,,,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP",GPS,,No,miniUSB,,Removable Li-Ion 1400 mAh battery,,Up to 5 h,Silver,,1.28 W/kg (head) 1.58 W/kg (body) ,1.00 W/kg (head) 0.83 W/kg (body) ,About 110 EUR,,,"1,254,377 hits",
210,BlackBerry 8830 World Edition,True,False,False,False,"2007, April",Discontinued,114 x 66 x 14 mm (4.49 x 2.60 x 0.55 in),132 g (4.66 oz),,Mini-SIM,Trackball,"TFT, 65K colors","2.5 inches, 19.4 cm2 (~25.7% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~160 ppi density)",,,BlackBerry OS,Qualcomm MSM6550,,,microSD (dedicated slot),64MB 16MB RAM,No,,,,,,Yes,No,No,2.0,GPS,,No,miniUSB,,Removable Li-Ion 1400 mAh battery,,,Black,,,0.86 W/kg (head) 0.51 W/kg (body) ,About 100 EUR,,,"1,977,862 hits",
211,BlackBerry 8800,True,False,False,False,"2007, February",Discontinued,114 x 66 x 14 mm (4.49 x 2.60 x 0.55 in),134 g (4.73 oz),,Mini-SIM,Trackball,65K colors,"2.5 inches, 19.4 cm2 (~25.7% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~160 ppi density)",,,BlackBerry OS,,32-bit Intel XScale PXA272 312 MHz,,microSD (dedicated slot),64MB 16MB RAM,No,,,,,,Yes,No,No,2.0,GPS,,No,miniUSB,,Removable Li-Ion battery,,Up to 5 h,Silver,,1.16 W/kg (head) 0.51 W/kg (body) ,0.91 W/kg (head) 0.43 W/kg (body) ,About 120 EUR,,,"1,398,470 hits",
212,BlackBerry Pearl 8100,True,False,False,False,"2006, September",Discontinued,107 x 50 x 14.5 mm (4.21 x 1.97 x 0.57 in),89.5 g (3.14 oz),,Mini-SIM,,65K colors,"2.2 inches, 15.6 cm2 (~29.1% screen-to-body ratio)",240 x 260 pixels (~161 ppi density),,Wallpapers,BlackBerry OS,,32-bit Intel XScale PXA272 312 MHz,,microSD (dedicated slot),64MB,1.3 MP,LED flash,No,No,,,Yes,No,No,2.0,No,,No,Proprietary,,Removable Li-Ion 900 mAh battery,,Up to 3 h 30 min,"Black, White, Red",,,,About 200 EUR,,,"3,111,859 hits",
213,BlackBerry 7130g,True,False,False,False,"2006, June",Discontinued,115 x 56 x 18 mm (4.53 x 2.20 x 0.71 in),120 g (4.23 oz),,Mini-SIM,,65K colors,"2.4 inches, 18.5 cm2 (~28.8% screen-to-body ratio)",240 x 260 pixels (~147 ppi density),,Wallpapers,BlackBerry OS,,Intel XScale 312 MHz,,No,64MB 16MB RAM,No,,,,,,Yes,No,No,2.0,No,,No,Proprietary,,Removable Li-Ion 1100 mAh battery (C-S2),,Up to 4 h,,,,,,,,"510,141 hits",
214,BlackBerry 7130c,True,False,False,False,"2006, June",Discontinued,115 x 56 x 18 mm (4.53 x 2.20 x 0.71 in),120 g (4.23 oz),,Mini-SIM,,65K colors,"2.4 inches, 18.5 cm2 (~28.8% screen-to-body ratio)",240 x 260 pixels (~147 ppi density),,Wallpapers,BlackBerry OS,,Intel XScale 312 MHz,,No,64MB 16MB RAM,No,,,,,,Yes,No,No,2.0,No,,No,Proprietary,,Removable Li-Ion 1100 mAh battery (C-S2),,Up to 4 h,,,,,,,,"284,169 hits",
215,BlackBerry 7130v,True,False,False,False,"2006, June",Discontinued,115 x 56 x 18 mm (4.53 x 2.20 x 0.71 in),120 g (4.23 oz),,Mini-SIM,,65K colors,"2.4 inches, 18.5 cm2 (~28.8% screen-to-body ratio)",240 x 260 pixels (~147 ppi density),,Wallpapers,BlackBerry OS,,Intel XScale 312 MHz,,No,64MB 16MB RAM,No,,,,,,Yes,No,No,2.0,No,,No,Proprietary,,Removable Li-Ion 1100 mAh battery (C-S2),,Up to 4 h,,,,,,,,"312,763 hits",
216,BlackBerry 8707v,True,True,False,False,"2006, May",Discontinued,110 x 69.5 x 19.5 mm (4.33 x 2.74 x 0.77 in),139 g (4.90 oz),,Mini-SIM,,65K colors,"2.6 inches, 20.9 cm2 (~27.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~154 ppi density)",,,BlackBerry OS,,Intel PXA901 312 MHz,,No,64MB 16MB RAM,No,,,,,,Yes,No,No,2.0,No,,No,miniUSB,,Removable Li-Ion 1500 mAh battery (C-S2),,Up to 4 h,Silver,,,,,,,"742,266 hits",
217,BlackBerry 8700c,True,False,False,False,"2004, Q4",Discontinued,110 x 69.5 x 19.5 mm (4.33 x 2.74 x 0.77 in),134 g (4.73 oz),,Mini-SIM,,65K colors,"2.6 inches, 20.9 cm2 (~27.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~154 ppi density)",,,BlackBerry OS,,Intel PXA901 312 MHz,,No,64MB 16MB RAM,No,,,,,,Yes,No,No,Yes,No,,No,Proprietary,,Removable Li-Ion 1100 mAh battery,,Up to 4 h,,,,,,,,"1,347,778 hits",
218,BlackBerry 7100x,True,False,False,False,"2005, Q1",Discontinued,114 x 56 x 20 mm (4.49 x 2.20 x 0.79 in),120 g (4.23 oz),,Mini-SIM,,65K colors,"2.2 inches, 15.6 cm2 (~24.4% screen-to-body ratio)",240 x 260 pixels (~161 ppi density),,Wallpapers,BlackBerry OS,,,,No,32MB 4MB RAM,No,,,,,,Yes,No,No,Yes,No,,No,Proprietary,,Removable Li-Ion battery,,Up to 4 h,,,,,,,,"541,232 hits",
219,BlackBerry 7100t,True,False,False,False,"2004, Q4",Discontinued,119 x 58 x 19 mm (4.69 x 2.28 x 0.75 in),120 g (4.23 oz),,Mini-SIM,,65K colors,"2.36 inches, 17.9 cm2 (~25.9% screen-to-body ratio)",240 x 260 pixels (~150 ppi density),,Wallpapers,BlackBerry OS,,,,No,32MB 4MB RAM,No,,,,,,Yes,No,No,Yes,No,,No,Proprietary,,Removable Li-Ion battery,,Up to 5 h,,,,,,,,"477,012 hits",
220,BlackBerry 7100v,True,False,False,False,"2004, Q4",Discontinued,114 x 56 x 20 mm (4.49 x 2.20 x 0.79 in),120 g (4.23 oz),,Mini-SIM,,65K colors,"2.37 inches, 18.1 cm2 (~28.3% screen-to-body ratio)",240 x 260 pixels (~149 ppi density),,Wallpapers,BlackBerry OS,,,,No,32MB 4MB RAM,No,,,,,,Yes,No,No,Yes,No,,No,Proprietary,,Removable Li-Ion battery,,Up to 5 h,,,,,,,,"507,366 hits",
221,BlackBerry 7290,True,False,False,False,"2004, Q4",Discontinued,113 x 74.5 x 22 mm (4.45 x 2.93 x 0.87 in),139 g (4.90 oz),,Mini-SIM,,65K colors,"2.6 inches, 20.1 cm2 (~23.9% screen-to-body ratio)","240 x 160 pixels, 3:2 ratio (~111 ppi density)",,,BlackBerry OS,,,,No,32MB 4MB RAM,No,,,,,,No,No,No,Yes,No,,No,Proprietary,,Removable Li-Ion battery,,Up to 4 h,"Cosmos Black, Satin Blue, Steel Blue",,,,,,,"726,550 hits",
222,BlackBerry 7730,True,False,False,False,"2004, Q1",Discontinued,121 x 77 x 18 mm (4.76 x 3.03 x 0.71 in),142 g (5.01 oz),,Mini-SIM,,65K colors,"3.0 inches, 29.0 cm2 (~31.2% screen-to-body ratio)","240 x 240 pixels, 1:1 ratio (~113 ppi density)",,,BlackBerry OS,,,,No,16MB 2MB RAM,No,,,,,,Yes,No,No,No,No,,No,Proprietary,,Removable Li-Ion battery,,Up to 5 h,,,,,,,,"389,731 hits",
223,BlackBerry 7230,True,False,False,False,"2003, Q3",Discontinued,113 x 74 x 20 mm (4.45 x 2.91 x 0.79 in),136 g (4.80 oz),,Mini-SIM,,65K colors,"2.6 inches, 20.1 cm2 (~24.1% screen-to-body ratio)","240 x 160 pixels, 3:2 ratio (~111 ppi density)",,,BlackBerry OS,,,,No,16MB 1MB RAM,No,,,,,,Yes,No,No,No,No,,No,Proprietary,,Removable Li-Ion battery,,Up to 5 h,,,,,About 110 EUR,,,"537,758 hits",
224,BlackBerry 6720,True,False,False,False,"2003, Q2",Discontinued,121 x 77 x 18 mm (4.76 x 3.03 x 0.71 in),138 g (4.87 oz),,Mini-SIM,,Monochrome,"3.0 inches, 29.0 cm2 (~31.2% screen-to-body ratio)","160 x 160 pixels, 1:1 ratio (~75 ppi density)",,,BlackBerry OS,,,,No,16MB 1MB RAM,No,,,,,,Yes,No,No,No,No,,No,Proprietary,,Removable Li-Ion battery,,Up to 4 h,,,,,,,,"353,017 hits",
225,BlackBerry 6230,True,False,False,False,"2003, Q2",Discontinued,113 x 75 x 20 mm (4.45 x 2.95 x 0.79 in),136 g (4.80 oz),,Mini-SIM,,Monochrome,2.6 inches,,,,BlackBerry OS,,,,No,16MB 1MB RAM,No,,,,,,Yes,No,No,No,No,,No,Proprietary,,Removable Li-Ion battery,,Up to 5 h,,,,,,,,"600,666 hits",
226,BlackBerry Z20,True,True,True,False,,Cancelled,9.5 mm thickness,-,,Yes,,IPS LCD,"5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,,BlackBerry OS 10.3,Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,microSDHC (dedicated slot),16GB 2GB RAM,"8 MP, AF",LED flash,1080p@30fps,2 MP,,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2800 mAh, non-removable",,,"Black, White",,,,,,,"442,740 hits",
